Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3.actual.value,
2023/07/25 10:39:09.000,-31.5419921875,
2023/07/25 10:39:38.000,-31.5263671875,
2023/07/25 10:39:39.000,-31.5478515625,
2023/07/25 10:39:49.000,-31.5380859375,
2023/07/25 10:40:02.000,-31.52734375,
2023/07/25 10:40:28.000,-31.5107421875,
2023/07/25 10:40:36.000,-31.517578125,
2023/07/25 10:40:48.000,-31.5107421875,
2023/07/25 10:41:21.000,-31.4970703125,
2023/07/25 10:41:36.000,-31.49609375,
2023/07/25 10:41:49.000,-31.5048828125,
2023/07/25 10:42:01.000,-31.4814453125,
2023/07/25 10:42:16.000,-31.4892578125,
2023/07/25 10:42:24.000,-31.4736328125,
2023/07/25 10:42:31.000,-31.4716796875,
2023/07/25 10:42:39.000,-31.490234375,
2023/07/25 10:42:46.000,-31.484375,
2023/07/25 10:43:03.000,-31.486328125,
2023/07/25 10:43:11.000,-31.4814453125,
2023/07/25 10:43:43.000,-31.494140625,
2023/07/25 10:43:51.000,-31.4951171875,
2023/07/25 10:44:06.000,-31.5048828125,
2023/07/25 10:44:14.000,-31.5009765625,
2023/07/25 10:44:23.000,-31.4990234375,
2023/07/25 10:44:37.000,-31.5146484375,
2023/07/25 10:44:47.000,-31.5,
2023/07/25 10:44:57.000,-31.5263671875,
2023/07/25 10:45:49.000,-31.5029296875,
2023/07/25 10:46:07.000,-31.4658203125,
2023/07/25 10:46:23.000,-31.466796875,
2023/07/25 10:46:51.000,-31.4765625,
2023/07/25 10:47:06.000,-31.4619140625,
2023/07/25 10:47:13.000,-31.47265625,
2023/07/25 10:47:27.000,-31.4873046875,
2023/07/25 10:47:41.000,-31.48046875,
2023/07/25 10:47:56.000,-31.5078125,
2023/07/25 10:48:09.000,-31.5283203125,
2023/07/25 10:48:15.000,-31.5234375,
2023/07/25 10:48:23.000,-31.5263671875,
2023/07/25 10:48:31.000,-31.5361328125,
2023/07/25 10:48:46.000,-31.537109375,
2023/07/25 10:49:11.000,-31.552734375,
2023/07/25 10:49:39.000,-31.5458984375,
2023/07/25 10:50:31.000,-31.4677734375,
2023/07/25 10:50:45.000,-31.443359375,
2023/07/25 10:50:53.000,-31.4296875,
2023/07/25 10:51:05.000,-31.40234375,
2023/07/25 10:51:19.000,-31.3701171875,
2023/07/25 10:51:29.000,-31.3525390625,
2023/07/25 10:52:31.000,-31.333984375,
2023/07/25 10:53:01.000,-31.32421875,
2023/07/25 10:53:24.000,-31.294921875,
2023/07/25 10:53:45.000,-31.2880859375,
2023/07/25 10:53:54.000,-31.2802734375,
2023/07/25 10:54:21.000,-31.2216796875,
2023/07/25 10:54:41.000,-31.177734375,
2023/07/25 10:55:21.000,-31.05078125,
2023/07/25 10:55:38.000,-30.9833984375,
2023/07/25 10:56:10.000,-30.9150390625,
2023/07/25 10:56:32.000,-30.83984375,
2023/07/25 10:56:45.000,-30.826171875,
2023/07/25 10:56:53.000,-30.810546875,
2023/07/25 10:57:19.000,-30.7666015625,
2023/07/25 10:57:25.000,-30.7607421875,
2023/07/25 10:57:41.000,-30.7421875,
2023/07/25 10:57:51.000,-30.7119140625,
2023/07/25 10:58:15.000,-30.6904296875,
2023/07/25 10:58:23.000,-30.6826171875,
2023/07/25 10:58:31.000,-30.6689453125,
2023/07/25 10:58:53.000,-30.611328125,
2023/07/25 10:59:08.000,-30.5888671875,
2023/07/25 10:59:21.000,-30.5751953125,
2023/07/25 10:59:33.000,-30.525390625,
2023/07/25 10:59:48.000,-30.5166015625,
2023/07/25 11:00:01.000,-30.501953125,
2023/07/25 11:00:13.000,-30.4609375,
2023/07/25 11:00:28.000,-30.4423828125,
2023/07/25 11:00:36.000,-30.439453125,
2023/07/25 11:00:43.000,-30.421875,
2023/07/25 11:00:53.000,-30.4208984375,
2023/07/25 11:01:01.000,-30.400390625,
2023/07/25 11:01:08.000,-30.4033203125,
2023/07/25 11:01:19.000,-30.3896484375,
2023/07/25 11:01:28.000,-30.388671875,
2023/07/25 11:01:39.000,-30.38671875,
2023/07/25 11:01:58.000,-30.4130859375,
2023/07/25 11:02:05.000,-30.4169921875,
2023/07/25 11:02:13.000,-30.4267578125,
2023/07/25 11:02:22.000,-30.4423828125,
2023/07/25 11:02:48.000,-30.6728515625,
2023/07/25 11:03:11.000,-30.7998046875,
2023/07/25 11:03:49.000,-31.119140625,
2023/07/25 11:03:55.000,-31.138671875,
2023/07/25 11:04:05.000,-31.2646484375,
2023/07/25 11:04:23.000,-31.4169921875,
2023/07/25 11:04:35.000,-31.544921875,
2023/07/25 11:04:43.000,-31.6357421875,
2023/07/25 11:04:58.000,-31.763671875,
2023/07/25 11:05:11.000,-31.857421875,
2023/07/25 11:05:21.000,-32.021484375,
2023/07/25 11:05:31.000,-32.140625,
2023/07/25 11:05:43.000,-32.279296875,
2023/07/25 11:06:09.000,-32.58203125,
2023/07/25 11:06:18.000,-32.6767578125,
2023/07/25 11:06:29.000,-32.6943359375,
2023/07/25 11:06:45.000,-32.962890625,
2023/07/25 11:06:53.000,-33.033203125,
2023/07/25 11:08:02.000,-33.7890625,
2023/07/25 11:08:19.000,-33.9453125,
2023/07/25 11:08:29.000,-34.037109375,
2023/07/25 11:08:39.000,-34.1015625,
2023/07/25 11:09:03.000,-34.326171875,
2023/07/25 11:09:18.000,-34.42578125,
2023/07/25 11:09:33.000,-34.51171875,
2023/07/25 11:09:49.000,-34.62109375,
2023/07/25 11:09:55.000,-34.681640625,
2023/07/25 11:10:03.000,-34.744140625,
2023/07/25 11:10:13.000,-34.7744140625,
2023/07/25 11:10:33.000,-34.92578125,
2023/07/25 11:10:49.000,-34.998046875,
2023/07/25 11:10:55.000,-35.05078125,
2023/07/25 11:11:03.000,-35.0947265625,
2023/07/25 11:11:13.000,-35.1611328125,
2023/07/25 11:11:27.000,-35.2373046875,
2023/07/25 11:11:35.000,-35.2978515625,
2023/07/25 11:11:47.000,-35.341796875,
2023/07/25 11:12:05.000,-35.39453125,
2023/07/25 11:12:33.000,-35.5322265625,
2023/07/25 11:12:49.000,-35.5693359375,
2023/07/25 11:12:55.000,-35.5751953125,
2023/07/25 11:13:03.000,-35.6015625,
2023/07/25 11:14:19.000,-35.68359375,
2023/07/25 11:14:35.000,-35.6787109375,
2023/07/25 11:15:07.000,-35.6708984375,
2023/07/25 11:15:13.000,-35.6689453125,
2023/07/25 11:15:25.000,-35.68359375,
2023/07/25 11:15:46.000,-35.671875,
2023/07/25 11:15:51.000,-35.6494140625,
2023/07/25 11:16:23.000,-35.640625,
2023/07/25 11:17:17.000,-35.51953125,
2023/07/25 11:17:35.000,-35.451171875,
2023/07/25 11:18:03.000,-35.353515625,
2023/07/25 11:18:17.000,-35.259765625,
2023/07/25 11:18:25.000,-35.2265625,
2023/07/25 11:18:43.000,-35.123046875,
2023/07/25 11:19:06.000,-35.017578125,
2023/07/25 11:19:17.000,-34.9912109375,
2023/07/25 11:19:33.000,-34.9072265625,
2023/07/25 11:19:43.000,-34.8583984375,
2023/07/25 11:20:07.000,-34.7802734375,
2023/07/25 11:20:11.000,-34.7724609375,
2023/07/25 11:20:17.000,-34.744140625,
2023/07/25 11:20:27.000,-34.73828125,
2023/07/25 11:20:35.000,-34.6865234375,
2023/07/25 11:21:17.000,-34.5703125,
2023/07/25 11:21:25.000,-34.560546875,
2023/07/25 11:21:37.000,-34.5146484375,
2023/07/25 11:22:05.000,-34.4365234375,
2023/07/25 11:22:20.000,-34.4013671875,
2023/07/25 11:22:28.000,-34.3896484375,
2023/07/25 11:22:35.000,-34.3623046875,
2023/07/25 11:22:43.000,-34.365234375,
2023/07/25 11:22:58.000,-34.3359375,
2023/07/25 11:23:40.000,-34.28515625,
2023/07/25 11:24:01.000,-34.283203125,
2023/07/25 11:24:05.000,-34.259765625,
2023/07/25 11:24:37.000,-34.2880859375,
2023/07/25 11:25:05.000,-34.2939453125,
2023/07/25 11:25:17.000,-34.291015625,
2023/07/25 11:26:15.000,-34.31640625,
2023/07/25 11:26:33.000,-34.2880859375,
2023/07/25 11:26:45.000,-34.27734375,
2023/07/25 11:27:00.000,-34.25,
2023/07/25 11:27:08.000,-34.2451171875,
2023/07/25 11:27:15.000,-34.21875,
2023/07/25 11:27:30.000,-34.2314453125,
2023/07/25 11:27:45.000,-34.2177734375,
2023/07/25 11:29:15.000,-34.3056640625,
2023/07/25 11:29:33.000,-34.326171875,
2023/07/25 11:29:52.000,-34.3291015625,
2023/07/25 11:30:01.000,-34.3486328125,
2023/07/25 11:30:15.000,-34.36328125,
2023/07/25 11:30:30.000,-34.3583984375,
2023/07/25 11:30:45.000,-34.3759765625,
2023/07/25 11:31:05.000,-34.365234375,
2023/07/25 11:31:25.000,-34.3662109375,
2023/07/25 11:31:52.000,-34.3681640625,
2023/07/25 11:31:55.000,-34.357421875,
2023/07/25 11:33:35.000,-34.4736328125,
2023/07/25 11:33:49.000,-34.46484375,
2023/07/25 11:34:05.000,-34.49609375,
2023/07/25 11:34:19.000,-34.4921875,
2023/07/25 11:34:27.000,-34.5078125,
2023/07/25 11:34:33.000,-34.5146484375,
2023/07/25 11:34:39.000,-34.5185546875,
2023/07/25 11:34:53.000,-34.529296875,
2023/07/25 11:34:55.000,-34.51953125,
2023/07/25 11:35:12.000,-34.5009765625,
2023/07/25 11:35:15.000,-34.501953125,
2023/07/25 11:35:29.000,-34.5009765625,
2023/07/25 11:35:56.000,-34.4541015625,
2023/07/25 11:36:12.000,-34.4423828125,
2023/07/25 11:36:15.000,-34.4228515625,
2023/07/25 11:36:59.000,-34.3671875,
2023/07/25 11:37:15.000,-34.34765625,
2023/07/25 11:37:25.000,-34.33984375,
2023/07/25 11:37:55.000,-34.3056640625,
2023/07/25 11:38:05.000,-34.3115234375,
2023/07/25 11:38:25.000,-34.2880859375,
2023/07/25 11:38:39.000,-34.2705078125,
2023/07/25 11:38:54.000,-34.2470703125,
2023/07/25 11:38:55.000,-34.240234375,
2023/07/25 11:39:09.000,-34.2216796875,
2023/07/25 11:39:27.000,-34.1943359375,
2023/07/25 11:39:55.000,-34.1630859375,
2023/07/25 11:40:05.000,-34.1474609375,
2023/07/25 11:40:24.000,-34.12890625,
2023/07/25 11:40:40.000,-34.1025390625,
2023/07/25 11:40:47.000,-34.0927734375,
2023/07/25 11:40:55.000,-34.1025390625,
2023/07/25 11:41:05.000,-34.09765625,
2023/07/25 11:41:15.000,-34.0693359375,
2023/07/25 11:41:22.000,-34.07421875,
2023/07/25 11:41:35.000,-34.0830078125,
2023/07/25 11:41:42.000,-34.07421875,
2023/07/25 11:41:49.000,-34.0888671875,
2023/07/25 11:41:57.000,-34.0712890625,
2023/07/25 11:42:05.000,-34.0888671875,
2023/07/25 11:42:11.000,-34.09765625,
2023/07/25 11:42:19.000,-34.0888671875,
2023/07/25 11:42:36.000,-34.09375,
2023/07/25 11:42:43.000,-34.1171875,
2023/07/25 11:43:17.000,-34.09765625,
2023/07/25 11:43:27.000,-34.08984375,
2023/07/25 11:43:37.000,-34.0927734375,
2023/07/25 11:43:47.000,-34.095703125,
2023/07/25 11:43:57.000,-34.083984375,
2023/07/25 11:44:07.000,-34.0546875,
2023/07/25 11:44:39.000,-34.0380859375,
2023/07/25 11:44:47.000,-34.0107421875,
2023/07/25 11:44:53.000,-34.0244140625,
2023/07/25 11:45:05.000,-33.990234375,
2023/07/25 11:45:15.000,-33.9951171875,
2023/07/25 11:45:23.000,-33.98046875,
2023/07/25 11:45:29.000,-33.9853515625,
2023/07/25 11:45:49.000,-33.970703125,
2023/07/25 11:45:56.000,-33.978515625,
2023/07/25 11:46:07.000,-34.0029296875,
2023/07/25 11:46:17.000,-34.0283203125,
2023/07/25 11:46:27.000,-34.0263671875,
2023/07/25 11:46:37.000,-34.0400390625,
2023/07/25 11:46:44.000,-34.0361328125,
2023/07/25 11:46:45.000,-34.068359375,
2023/07/25 11:46:55.000,-34.041015625,
2023/07/25 11:47:05.000,-34.0693359375,
2023/07/25 11:47:42.000,-34.08203125,
2023/07/25 11:48:03.000,-34.0791015625,
2023/07/25 11:48:36.000,-34.07421875,
2023/07/25 11:48:47.000,-34.0556640625,
2023/07/25 11:48:57.000,-34.0498046875,
2023/07/25 11:49:07.000,-34.04296875,
2023/07/25 11:49:17.000,-34.0224609375,
2023/07/25 11:49:27.000,-34.0078125,
2023/07/25 11:49:43.000,-34.00390625,
2023/07/25 11:49:53.000,-33.990234375,
2023/07/25 11:50:07.000,-33.9970703125,
2023/07/25 11:50:25.000,-33.9912109375,
2023/07/25 11:50:35.000,-33.9736328125,
2023/07/25 11:50:45.000,-34.00390625,
2023/07/25 11:50:51.000,-33.986328125,
2023/07/25 11:50:59.000,-33.9716796875,
2023/07/25 11:51:27.000,-33.9814453125,
2023/07/25 11:51:42.000,-33.97265625,
2023/07/25 11:52:05.000,-33.9736328125,
2023/07/25 11:52:15.000,-33.9580078125,
2023/07/25 11:52:25.000,-33.93359375,
2023/07/25 11:53:04.000,-33.8837890625,
2023/07/25 11:53:07.000,-33.859375,
2023/07/25 11:53:36.000,-33.8515625,
2023/07/25 11:53:49.000,-33.8310546875,
2023/07/25 11:54:09.000,-33.7861328125,
2023/07/25 11:54:30.000,-33.7900390625,
2023/07/25 11:55:08.000,-33.775390625,
2023/07/25 11:55:15.000,-33.77734375,
2023/07/25 11:55:17.000,-33.7724609375,
2023/07/25 11:55:29.000,-33.798828125,
2023/07/25 11:55:57.000,-33.8037109375,
2023/07/25 11:56:16.000,-33.798828125,
2023/07/25 11:56:27.000,-33.7890625,
2023/07/25 11:56:39.000,-33.80859375,
2023/07/25 11:56:49.000,-33.810546875,
2023/07/25 11:56:59.000,-33.7919921875,
2023/07/25 11:57:09.000,-33.77734375,
2023/07/25 11:57:46.000,-33.7529296875,
2023/07/25 11:58:08.000,-33.708984375,
2023/07/25 11:58:17.000,-33.6982421875,
2023/07/25 11:58:31.000,-33.67578125,
2023/07/25 11:58:39.000,-33.6787109375,
2023/07/25 11:58:59.000,-33.6748046875,
2023/07/25 11:59:07.000,-33.68359375,
2023/07/25 11:59:41.000,-33.69921875,
2023/07/25 11:59:49.000,-33.70703125,
2023/07/25 12:00:11.000,-33.73828125,
2023/07/25 12:00:37.000,-33.751953125,
2023/07/25 12:01:11.000,-33.75390625,
2023/07/25 12:01:19.000,-33.736328125,
2023/07/25 12:01:31.000,-33.7333984375,
2023/07/25 12:01:38.000,-33.73828125,
2023/07/25 12:01:39.000,-33.7333984375,
2023/07/25 12:01:54.000,-33.7158203125,
2023/07/25 12:01:57.000,-33.7216796875,
2023/07/25 12:02:09.000,-33.6962890625,
2023/07/25 12:02:27.000,-33.6845703125,
2023/07/25 12:02:39.000,-33.6796875,
2023/07/25 12:02:59.000,-33.666015625,
2023/07/25 12:03:16.000,-33.654296875,
2023/07/25 12:03:26.000,-33.638671875,
2023/07/25 12:03:27.000,-33.6572265625,
2023/07/25 12:03:34.000,-33.62890625,
2023/07/25 12:03:51.000,-33.646484375,
2023/07/25 12:04:36.000,-33.6279296875,
2023/07/25 12:04:37.000,-33.6220703125,
2023/07/25 12:04:44.000,-33.6357421875,
2023/07/25 12:04:57.000,-33.603515625,
2023/07/25 12:05:15.000,-33.6171875,
2023/07/25 12:05:25.000,-33.61328125,
2023/07/25 12:05:37.000,-33.58203125,
2023/07/25 12:05:49.000,-33.5830078125,
2023/07/25 12:06:01.000,-33.55859375,
2023/07/25 12:06:25.000,-33.5263671875,
2023/07/25 12:06:47.000,-33.4853515625,
2023/07/25 12:07:14.000,-33.4130859375,
2023/07/25 12:07:41.000,-33.36328125,
2023/07/25 12:08:01.000,-33.3203125,
2023/07/25 12:08:08.000,-33.302734375,
2023/07/25 12:08:29.000,-33.2470703125,
2023/07/25 12:08:37.000,-33.236328125,
2023/07/25 12:08:44.000,-33.1904296875,
2023/07/25 12:08:55.000,-33.2158203125,
2023/07/25 12:09:01.000,-33.2109375,
2023/07/25 12:09:11.000,-33.21875,
2023/07/25 12:09:29.000,-33.22265625,
2023/07/25 12:09:37.000,-33.232421875,
2023/07/25 12:10:09.000,-33.2236328125,
2023/07/25 12:10:35.000,-33.2158203125,
2023/07/25 12:11:09.000,-33.18359375,
2023/07/25 12:11:15.000,-33.1962890625,
2023/07/25 12:11:27.000,-33.16015625,
2023/07/25 12:11:37.000,-33.1572265625,
2023/07/25 12:11:44.000,-33.1533203125,
2023/07/25 12:11:51.000,-33.1396484375,
2023/07/25 12:11:59.000,-33.1416015625,
2023/07/25 12:12:17.000,-33.1513671875,
2023/07/25 12:12:23.000,-33.1357421875,
2023/07/25 12:12:31.000,-33.111328125,
2023/07/25 12:12:39.000,-33.1455078125,
2023/07/25 12:12:54.000,-33.1162109375,
2023/07/25 12:13:06.000,-33.1318359375,
2023/07/25 12:14:17.000,-33.146484375,
2023/07/25 12:14:19.000,-33.1455078125,
2023/07/25 12:14:31.000,-33.1572265625,
2023/07/25 12:14:37.000,-33.154296875,
2023/07/25 12:14:47.000,-33.171875,
2023/07/25 12:15:38.000,-33.154296875,
2023/07/25 12:15:47.000,-33.150390625,
2023/07/25 12:15:57.000,-33.1552734375,
2023/07/25 12:16:31.000,-33.162109375,
2023/07/25 12:16:49.000,-33.1767578125,
2023/07/25 12:17:03.000,-33.177734375,
2023/07/25 12:17:11.000,-33.19140625,
2023/07/25 12:17:46.000,-33.2431640625,
2023/07/25 12:17:47.000,-33.24609375,
2023/07/25 12:17:57.000,-33.2333984375,
2023/07/25 12:18:07.000,-33.271484375,
2023/07/25 12:18:40.000,-33.3154296875,
2023/07/25 12:18:49.000,-33.3134765625,
2023/07/25 12:19:19.000,-33.3583984375,
2023/07/25 12:19:38.000,-33.369140625,
2023/07/25 12:19:59.000,-33.40234375,
2023/07/25 12:20:09.000,-33.4365234375,
2023/07/25 12:20:26.000,-33.4755859375,
2023/07/25 12:20:29.000,-33.4619140625,
2023/07/25 12:20:52.000,-33.4921875,
2023/07/25 12:21:09.000,-33.5673828125,
2023/07/25 12:21:43.000,-33.662109375,
2023/07/25 12:21:51.000,-33.697265625,
2023/07/25 12:21:59.000,-33.7314453125,
2023/07/25 12:22:13.000,-33.7587890625,
2023/07/25 12:23:20.000,-33.9169921875,
2023/07/25 12:23:33.000,-33.9248046875,
2023/07/25 12:23:41.000,-33.9306640625,
2023/07/25 12:24:06.000,-33.9580078125,
2023/07/25 12:24:11.000,-33.9609375,
2023/07/25 12:24:31.000,-33.953125,
2023/07/25 12:24:51.000,-33.9638671875,
2023/07/25 12:25:11.000,-33.966796875,
2023/07/25 12:26:01.000,-33.955078125,
2023/07/25 12:26:19.000,-33.9443359375,
2023/07/25 12:26:29.000,-33.9365234375,
2023/07/25 12:26:41.000,-33.884765625,
2023/07/25 12:26:47.000,-33.8984375,
2023/07/25 12:26:53.000,-33.8837890625,
2023/07/25 12:27:21.000,-33.849609375,
2023/07/25 12:27:36.000,-33.8046875,
2023/07/25 12:27:44.000,-33.7861328125,
2023/07/25 12:27:51.000,-33.767578125,
2023/07/25 12:27:59.000,-33.74609375,
2023/07/25 12:28:14.000,-33.703125,
2023/07/25 12:28:21.000,-33.6650390625,
2023/07/25 12:28:29.000,-33.666015625,
2023/07/25 12:28:37.000,-33.6337890625,
2023/07/25 12:28:43.000,-33.61328125,
2023/07/25 12:29:09.000,-33.599609375,
2023/07/25 12:29:30.000,-33.580078125,
2023/07/25 12:29:41.000,-33.5322265625,
2023/07/25 12:29:56.000,-33.513671875,
2023/07/25 12:30:09.000,-33.521484375,
2023/07/25 12:30:27.000,-33.4833984375,
2023/07/25 12:30:39.000,-33.4765625,
2023/07/25 12:30:46.000,-33.4658203125,
2023/07/25 12:30:59.000,-33.46875,
2023/07/25 12:31:09.000,-33.4638671875,
2023/07/25 12:31:26.000,-33.416015625,
2023/07/25 12:31:39.000,-33.447265625,
2023/07/25 12:31:51.000,-33.4140625,
2023/07/25 12:32:06.000,-33.40234375,
2023/07/25 12:32:19.000,-33.3955078125,
2023/07/25 12:32:31.000,-33.400390625,
2023/07/25 12:32:48.000,-33.390625,
2023/07/25 12:32:58.000,-33.36328125,
2023/07/25 12:32:59.000,-33.404296875,
2023/07/25 12:33:19.000,-33.408203125,
2023/07/25 12:33:26.000,-33.40625,
2023/07/25 12:33:33.000,-33.40234375,
2023/07/25 12:33:41.000,-33.4248046875,
2023/07/25 12:33:56.000,-33.447265625,
2023/07/25 12:34:18.000,-33.52734375,
2023/07/25 12:34:21.000,-33.5537109375,
2023/07/25 12:34:31.000,-33.5986328125,
2023/07/25 12:34:48.000,-33.6513671875,
2023/07/25 12:34:51.000,-33.654296875,
2023/07/25 12:35:06.000,-33.6015625,
2023/07/25 12:35:18.000,-33.58203125,
2023/07/25 12:36:07.000,-33.0947265625,
2023/07/25 12:36:13.000,-33.0458984375,
2023/07/25 12:36:31.000,-32.90625,
2023/07/25 12:37:06.000,-32.591796875,
2023/07/25 12:37:25.000,-32.49609375,
2023/07/25 12:38:41.000,-31.9638671875,
2023/07/25 12:39:01.000,-31.837890625,
2023/07/25 12:39:22.000,-31.7275390625,
2023/07/25 12:39:31.000,-31.6708984375,
2023/07/25 12:39:45.000,-31.5927734375,
2023/07/25 12:39:53.000,-31.5595703125,
2023/07/25 12:40:05.000,-31.490234375,
2023/07/25 12:40:13.000,-31.4521484375,
2023/07/25 12:40:25.000,-31.4130859375,
2023/07/25 12:40:33.000,-31.349609375,
2023/07/25 12:40:45.000,-31.2802734375,
2023/07/25 12:40:53.000,-31.2412109375,
2023/07/25 12:41:19.000,-31.0634765625,
2023/07/25 12:41:29.000,-31.0166015625,
2023/07/25 12:41:39.000,-30.9580078125,
2023/07/25 12:42:05.000,-30.8271484375,
2023/07/25 12:42:51.000,-30.6318359375,
2023/07/25 12:43:05.000,-30.5859375,
2023/07/25 12:43:13.000,-30.5390625,
2023/07/25 12:43:25.000,-30.5,
2023/07/25 12:43:52.000,-30.4208984375,
2023/07/25 12:44:21.000,-30.3623046875,
2023/07/25 12:44:31.000,-30.3515625,
2023/07/25 12:45:01.000,-30.265625,
2023/07/25 12:45:08.000,-30.255859375,
2023/07/25 12:45:21.000,-30.2314453125,
2023/07/25 12:45:39.000,-30.234375,
2023/07/25 12:45:48.000,-30.197265625,
2023/07/25 12:46:35.000,-30.205078125,
2023/07/25 12:47:05.000,-30.2138671875,
2023/07/25 12:47:13.000,-30.212890625,
2023/07/25 12:47:25.000,-30.228515625,
2023/07/25 12:47:33.000,-30.25390625,
2023/07/25 12:47:45.000,-30.26953125,
2023/07/25 12:48:13.000,-30.3193359375,
2023/07/25 12:48:19.000,-30.3330078125,
2023/07/25 12:48:29.000,-30.3662109375,
2023/07/25 12:48:31.000,-30.3837890625,
2023/07/25 12:48:41.000,-30.3759765625,
2023/07/25 12:49:00.000,-30.4296875,
2023/07/25 12:49:20.000,-30.4638671875,
2023/07/25 12:49:25.000,-30.4599609375,
2023/07/25 12:50:01.000,-30.501953125,
2023/07/25 12:50:11.000,-30.515625,
2023/07/25 12:50:24.000,-30.498046875,
2023/07/25 12:50:33.000,-30.5341796875,
2023/07/25 12:50:41.000,-30.54296875,
2023/07/25 12:50:51.000,-30.5390625,
2023/07/25 12:50:58.000,-30.5576171875,
2023/07/25 12:51:21.000,-30.5947265625,
2023/07/25 12:51:31.000,-30.6162109375,
2023/07/25 12:51:41.000,-30.6142578125,
2023/07/25 12:51:48.000,-30.6435546875,
2023/07/25 12:52:01.000,-30.650390625,
2023/07/25 12:52:11.000,-30.6748046875,
2023/07/25 12:52:51.000,-30.7626953125,
2023/07/25 12:53:21.000,-30.8154296875,
2023/07/25 12:53:35.000,-30.8310546875,
2023/07/25 12:54:01.000,-30.8642578125,
2023/07/25 12:54:08.000,-30.876953125,
2023/07/25 12:54:19.000,-30.8857421875,
2023/07/25 12:54:35.000,-30.8955078125,
2023/07/25 12:54:51.000,-30.9052734375,
2023/07/25 12:55:21.000,-30.9384765625,
2023/07/25 12:55:28.000,-30.9189453125,
2023/07/25 12:55:35.000,-30.9326171875,
2023/07/25 12:55:43.000,-30.9462890625,
2023/07/25 12:55:58.000,-30.9716796875,
2023/07/25 12:56:10.000,-30.96484375,
2023/07/25 12:56:18.000,-30.9853515625,
2023/07/25 12:56:24.000,-30.98828125,
2023/07/25 12:56:35.000,-31.0078125,
2023/07/25 12:57:02.000,-31.05859375,
2023/07/25 12:57:07.000,-31.076171875,
2023/07/25 12:57:15.000,-31.078125,
