Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,
2023/07/26 09:17:12.000,-34.556640625,
2023/07/26 09:17:16.000,-34.5849609375,
2023/07/26 09:17:32.000,-34.5908203125,
2023/07/26 09:17:34.000,-34.5859375,
2023/07/26 09:17:36.000,-34.5771484375,
2023/07/26 09:17:38.000,-34.572265625,
2023/07/26 09:17:42.000,-34.544921875,
2023/07/26 09:17:44.000,-34.509765625,
2023/07/26 09:17:46.000,-34.5068359375,
2023/07/26 09:17:54.000,-34.4697265625,
2023/07/26 09:17:56.000,-34.455078125,
2023/07/26 09:18:04.000,-34.3818359375,
2023/07/26 09:18:07.000,-34.3623046875,
2023/07/26 09:18:11.000,-34.357421875,
2023/07/26 09:18:14.000,-34.3251953125,
2023/07/26 09:18:16.000,-34.3291015625,
2023/07/26 09:18:18.000,-34.283203125,
2023/07/26 09:18:27.000,-34.2431640625,
2023/07/26 09:18:35.000,-34.177734375,
2023/07/26 09:18:41.000,-34.1435546875,
2023/07/26 09:18:48.000,-34.1162109375,
2023/07/26 09:18:52.000,-34.087890625,
2023/07/26 09:18:54.000,-34.08203125,
2023/07/26 09:18:56.000,-34.05078125,
2023/07/26 09:19:00.000,-34.052734375,
2023/07/26 09:19:03.000,-34.0419921875,
2023/07/26 09:19:05.000,-34.0380859375,
2023/07/26 09:19:36.000,-33.97265625,
2023/07/26 09:19:45.000,-33.955078125,
2023/07/26 09:19:47.000,-33.966796875,
2023/07/26 09:19:51.000,-33.970703125,
2023/07/26 09:20:05.000,-34.0048828125,
2023/07/26 09:20:07.000,-33.9990234375,
2023/07/26 09:20:12.000,-34.01953125,
2023/07/26 09:20:35.000,-34.177734375,
2023/07/26 09:20:38.000,-34.203125,
2023/07/26 09:20:42.000,-34.23828125,
2023/07/26 09:20:44.000,-34.2490234375,
2023/07/26 09:20:46.000,-34.259765625,
2023/07/26 09:20:48.000,-34.2685546875,
2023/07/26 09:21:06.000,-34.43359375,
2023/07/26 09:21:08.000,-34.4453125,
2023/07/26 09:21:16.000,-34.5078125,
2023/07/26 09:21:18.000,-34.5537109375,
2023/07/26 09:21:38.000,-34.7080078125,
2023/07/26 09:21:42.000,-34.7763671875,
2023/07/26 09:21:56.000,-34.8642578125,
2023/07/26 09:21:58.000,-34.873046875,
2023/07/26 09:22:02.000,-34.904296875,
2023/07/26 09:22:12.000,-34.9482421875,
2023/07/26 09:22:28.000,-34.9716796875,
2023/07/26 09:22:31.000,-34.98828125,
2023/07/26 09:22:34.000,-34.9560546875,
2023/07/26 09:22:36.000,-34.9677734375,
2023/07/26 09:22:38.000,-34.966796875,
2023/07/26 09:22:58.000,-34.8916015625,
2023/07/26 09:23:02.000,-34.861328125,
2023/07/26 09:23:12.000,-34.8427734375,
2023/07/26 09:23:14.000,-34.78125,
2023/07/26 09:23:16.000,-34.7880859375,
2023/07/26 09:23:18.000,-34.7509765625,
2023/07/26 09:23:22.000,-34.7158203125,
2023/07/26 09:23:24.000,-34.6875,
2023/07/26 09:23:26.000,-34.681640625,
2023/07/26 09:23:34.000,-34.59375,
2023/07/26 09:23:42.000,-34.4921875,
2023/07/26 09:23:44.000,-34.482421875,
2023/07/26 09:23:46.000,-34.4453125,
2023/07/26 09:24:16.000,-34.0634765625,
2023/07/26 09:24:18.000,-34.04296875,
2023/07/26 09:24:22.000,-34.005859375,
2023/07/26 09:24:26.000,-33.994140625,
2023/07/26 09:24:28.000,-33.9287109375,
2023/07/26 09:24:32.000,-33.916015625,
2023/07/26 09:24:42.000,-33.8544921875,
2023/07/26 09:24:48.000,-33.841796875,
2023/07/26 09:24:52.000,-33.818359375,
2023/07/26 09:25:00.000,-33.791015625,
2023/07/26 09:25:02.000,-33.80078125,
2023/07/26 09:25:04.000,-33.8154296875,
2023/07/26 09:25:16.000,-33.8740234375,
2023/07/26 09:25:18.000,-33.8974609375,
2023/07/26 09:25:27.000,-33.93359375,
2023/07/26 09:25:28.000,-33.9755859375,
2023/07/26 09:25:32.000,-34.0126953125,
2023/07/26 09:25:34.000,-34.0244140625,
2023/07/26 09:25:36.000,-34.0654296875,
2023/07/26 09:25:38.000,-34.07421875,
2023/07/26 09:25:43.000,-34.11328125,
2023/07/26 09:25:45.000,-34.1318359375,
2023/07/26 09:25:56.000,-34.265625,
2023/07/26 09:25:58.000,-34.2919921875,
2023/07/26 09:26:04.000,-34.3447265625,
2023/07/26 09:26:06.000,-34.349609375,
2023/07/26 09:26:08.000,-34.357421875,
2023/07/26 09:26:22.000,-34.4521484375,
2023/07/26 09:26:24.000,-34.447265625,
2023/07/26 09:26:26.000,-34.4638671875,
2023/07/26 09:26:42.000,-34.45703125,
2023/07/26 09:27:06.000,-34.4140625,
2023/07/26 09:27:08.000,-34.4189453125,
2023/07/26 09:27:12.000,-34.38671875,
2023/07/26 09:27:14.000,-34.3798828125,
2023/07/26 09:27:17.000,-34.361328125,
2023/07/26 09:27:26.000,-34.326171875,
2023/07/26 09:27:38.000,-34.27734375,
2023/07/26 09:27:52.000,-34.193359375,
2023/07/26 09:28:16.000,-34.037109375,
2023/07/26 09:28:18.000,-34.052734375,
2023/07/26 09:28:27.000,-34.0361328125,
2023/07/26 09:28:28.000,-34.0048828125,
2023/07/26 09:28:32.000,-34.0322265625,
2023/07/26 09:28:34.000,-34.017578125,
2023/07/26 09:28:36.000,-34.013671875,
2023/07/26 09:28:38.000,-34.015625,
2023/07/26 09:28:43.000,-34.017578125,
2023/07/26 09:28:45.000,-34.01953125,
2023/07/26 09:28:56.000,-34.0400390625,
2023/07/26 09:29:02.000,-34.056640625,
2023/07/26 09:29:07.000,-34.0634765625,
2023/07/26 09:29:09.000,-34.0771484375,
2023/07/26 09:29:14.000,-34.1064453125,
2023/07/26 09:29:16.000,-34.0986328125,
2023/07/26 09:29:18.000,-34.11328125,
2023/07/26 09:29:26.000,-34.140625,
2023/07/26 09:29:36.000,-34.21484375,
2023/07/26 09:29:38.000,-34.236328125,
2023/07/26 09:29:42.000,-34.2607421875,
2023/07/26 09:29:44.000,-34.26953125,
2023/07/26 09:29:56.000,-34.3525390625,
2023/07/26 09:29:58.000,-34.3759765625,
2023/07/26 09:30:07.000,-34.431640625,
2023/07/26 09:30:22.000,-34.5068359375,
2023/07/26 09:30:36.000,-34.4755859375,
2023/07/26 09:30:38.000,-34.4794921875,
2023/07/26 09:30:43.000,-34.470703125,
2023/07/26 09:30:52.000,-34.4609375,
2023/07/26 09:30:58.000,-34.4306640625,
2023/07/26 09:31:01.000,-34.4267578125,
2023/07/26 09:31:16.000,-34.357421875,
2023/07/26 09:31:18.000,-34.36328125,
2023/07/26 09:31:22.000,-34.3125,
2023/07/26 09:31:29.000,-34.2646484375,
2023/07/26 09:31:33.000,-34.25390625,
2023/07/26 09:31:36.000,-34.2119140625,
2023/07/26 09:31:38.000,-34.1826171875,
2023/07/26 09:31:42.000,-34.16796875,
2023/07/26 09:31:48.000,-34.126953125,
2023/07/26 09:31:51.000,-34.0986328125,
2023/07/26 09:31:54.000,-34.0791015625,
2023/07/26 09:31:56.000,-34.04296875,
2023/07/26 09:31:58.000,-34.0341796875,
2023/07/26 09:32:03.000,-34.015625,
2023/07/26 09:32:05.000,-33.978515625,
2023/07/26 09:32:07.000,-33.9580078125,
2023/07/26 09:32:14.000,-33.9287109375,
2023/07/26 09:32:16.000,-33.9111328125,
2023/07/26 09:32:24.000,-33.8974609375,
2023/07/26 09:32:26.000,-33.8642578125,
2023/07/26 09:32:28.000,-33.8740234375,
2023/07/26 09:32:32.000,-33.8388671875,
2023/07/26 09:32:34.000,-33.814453125,
2023/07/26 09:32:46.000,-33.7958984375,
2023/07/26 09:32:48.000,-33.7939453125,
2023/07/26 09:33:06.000,-33.716796875,
2023/07/26 09:33:08.000,-33.7119140625,
2023/07/26 09:33:22.000,-33.74609375,
2023/07/26 09:33:32.000,-33.814453125,
2023/07/26 09:33:34.000,-33.8232421875,
2023/07/26 09:33:36.000,-33.833984375,
2023/07/26 09:33:38.000,-33.8505859375,
2023/07/26 09:33:43.000,-33.8935546875,
2023/07/26 09:33:45.000,-33.9306640625,
2023/07/26 09:33:47.000,-33.9267578125,
2023/07/26 09:34:00.000,-34.037109375,
2023/07/26 09:34:08.000,-34.0732421875,
2023/07/26 09:34:11.000,-34.091796875,
2023/07/26 09:34:14.000,-34.0712890625,
2023/07/26 09:34:16.000,-34.0693359375,
2023/07/26 09:34:18.000,-34.107421875,
2023/07/26 09:34:23.000,-34.1064453125,
2023/07/26 09:34:25.000,-34.111328125,
2023/07/26 09:34:34.000,-34.1474609375,
2023/07/26 09:35:04.000,-34.1171875,
2023/07/26 09:35:06.000,-34.1240234375,
2023/07/26 09:35:08.000,-34.10546875,
2023/07/26 09:35:12.000,-34.08203125,
2023/07/26 09:35:14.000,-34.1005859375,
2023/07/26 09:35:16.000,-34.083984375,
2023/07/26 09:35:46.000,-33.892578125,
2023/07/26 09:35:48.000,-33.87109375,
2023/07/26 09:35:53.000,-33.8564453125,
2023/07/26 09:35:55.000,-33.845703125,
2023/07/26 09:36:04.000,-33.7587890625,
2023/07/26 09:36:10.000,-33.7314453125,
2023/07/26 09:36:24.000,-33.6416015625,
2023/07/26 09:36:26.000,-33.5859375,
2023/07/26 09:36:28.000,-33.5732421875,
2023/07/26 09:36:32.000,-33.5615234375,
2023/07/26 09:36:34.000,-33.5595703125,
2023/07/26 09:36:54.000,-33.48046875,
2023/07/26 09:36:56.000,-33.490234375,
2023/07/26 09:36:58.000,-33.4931640625,
2023/07/26 09:37:00.000,-33.5029296875,
2023/07/26 09:37:14.000,-33.482421875,
2023/07/26 09:37:16.000,-33.5107421875,
2023/07/26 09:37:18.000,-33.5009765625,
2023/07/26 09:37:24.000,-33.5029296875,
2023/07/26 09:37:38.000,-33.5859375,
2023/07/26 09:37:40.000,-33.6103515625,
2023/07/26 09:37:43.000,-33.6328125,
2023/07/26 09:37:48.000,-33.666015625,
2023/07/26 09:37:50.000,-33.6826171875,
2023/07/26 09:37:54.000,-33.736328125,
2023/07/26 09:38:04.000,-33.8271484375,
2023/07/26 09:38:14.000,-33.931640625,
2023/07/26 09:38:16.000,-33.9541015625,
2023/07/26 09:38:18.000,-33.9619140625,
2023/07/26 09:38:26.000,-34.02734375,
2023/07/26 09:38:34.000,-34.103515625,
2023/07/26 09:38:36.000,-34.11328125,
2023/07/26 09:38:38.000,-34.1396484375,
2023/07/26 09:38:40.000,-34.158203125,
2023/07/26 09:38:49.000,-34.17578125,
2023/07/26 09:38:50.000,-34.203125,
2023/07/26 09:38:54.000,-34.228515625,
2023/07/26 09:39:00.000,-34.240234375,
2023/07/26 09:39:16.000,-34.259765625,
2023/07/26 09:39:39.000,-34.1865234375,
2023/07/26 09:39:46.000,-34.1484375,
2023/07/26 09:39:49.000,-34.1533203125,
2023/07/26 09:39:53.000,-34.119140625,
2023/07/26 09:39:56.000,-34.08203125,
2023/07/26 09:39:58.000,-34.1025390625,
2023/07/26 09:40:00.000,-34.1220703125,
2023/07/26 09:40:28.000,-33.8505859375,
2023/07/26 09:40:30.000,-33.8408203125,
2023/07/26 09:40:46.000,-33.7314453125,
2023/07/26 09:40:48.000,-33.6826171875,
2023/07/26 09:40:53.000,-33.666015625,
2023/07/26 09:40:55.000,-33.6455078125,
2023/07/26 09:41:10.000,-33.580078125,
2023/07/26 09:41:24.000,-33.544921875,
2023/07/26 09:41:27.000,-33.5458984375,
2023/07/26 09:41:33.000,-33.5498046875,
2023/07/26 09:41:58.000,-33.666015625,
2023/07/26 09:42:00.000,-33.6591796875,
2023/07/26 09:42:13.000,-33.712890625,
2023/07/26 09:42:24.000,-33.84375,
2023/07/26 09:42:58.000,-34.00390625,
2023/07/26 09:43:14.000,-34.021484375,
2023/07/26 09:43:16.000,-34.0341796875,
2023/07/26 09:43:20.000,-34.029296875,
2023/07/26 09:43:24.000,-34.0361328125,
2023/07/26 09:43:26.000,-34.0400390625,
2023/07/26 09:43:34.000,-34.01953125,
2023/07/26 09:43:36.000,-34.0244140625,
2023/07/26 09:43:38.000,-34.00390625,
2023/07/26 09:43:40.000,-33.994140625,
2023/07/26 09:44:08.000,-33.873046875,
2023/07/26 09:44:10.000,-33.8623046875,
2023/07/26 09:44:18.000,-33.8564453125,
2023/07/26 09:44:20.000,-33.7958984375,
2023/07/26 09:44:28.000,-33.76171875,
2023/07/26 09:44:30.000,-33.7490234375,
2023/07/26 09:44:39.000,-33.6748046875,
2023/07/26 09:44:40.000,-33.6572265625,
2023/07/26 09:44:44.000,-33.6318359375,
2023/07/26 09:44:54.000,-33.544921875,
2023/07/26 09:45:00.000,-33.4931640625,
2023/07/26 09:45:03.000,-33.4892578125,
2023/07/26 09:45:06.000,-33.4609375,
2023/07/26 09:45:08.000,-33.46484375,
2023/07/26 09:45:10.000,-33.4599609375,
2023/07/26 09:45:14.000,-33.4501953125,
2023/07/26 09:45:17.000,-33.4189453125,
2023/07/26 09:45:38.000,-33.3818359375,
2023/07/26 09:45:44.000,-33.3779296875,
2023/07/26 09:45:46.000,-33.369140625,
2023/07/26 09:45:54.000,-33.384765625,
2023/07/26 09:46:04.000,-33.400390625,
2023/07/26 09:46:10.000,-33.4228515625,
2023/07/26 09:46:14.000,-33.439453125,
2023/07/26 09:46:24.000,-33.5068359375,
2023/07/26 09:46:26.000,-33.5087890625,
2023/07/26 09:46:28.000,-33.5244140625,
2023/07/26 09:46:30.000,-33.5576171875,
2023/07/26 09:46:44.000,-33.6650390625,
2023/07/26 09:46:46.000,-33.7109375,
2023/07/26 09:46:48.000,-33.724609375,
2023/07/26 09:46:50.000,-33.744140625,
2023/07/26 09:46:59.000,-33.8037109375,
2023/07/26 09:47:00.000,-33.8603515625,
2023/07/26 09:47:04.000,-33.87890625,
2023/07/26 09:47:06.000,-33.888671875,
2023/07/26 09:47:08.000,-33.935546875,
2023/07/26 09:47:16.000,-33.947265625,
2023/07/26 09:47:18.000,-34.009765625,
2023/07/26 09:47:20.000,-34.0283203125,
2023/07/26 09:47:24.000,-34.0341796875,
2023/07/26 09:47:26.000,-34.064453125,
2023/07/26 09:47:28.000,-34.06640625,
2023/07/26 09:47:30.000,-34.0595703125,
2023/07/26 09:47:58.000,-34.103515625,
2023/07/26 09:48:00.000,-34.1103515625,
2023/07/26 09:48:11.000,-34.06640625,
2023/07/26 09:48:24.000,-34.0224609375,
2023/07/26 09:48:26.000,-34.0146484375,
2023/07/26 09:48:28.000,-34.0126953125,
2023/07/26 09:48:44.000,-33.8828125,
2023/07/26 09:48:58.000,-33.7548828125,
2023/07/26 09:49:00.000,-33.734375,
2023/07/26 09:49:06.000,-33.697265625,
2023/07/26 09:49:14.000,-33.611328125,
2023/07/26 09:49:30.000,-33.490234375,
2023/07/26 09:49:40.000,-33.4228515625,
2023/07/26 09:49:42.000,-33.408203125,
2023/07/26 09:49:56.000,-33.3359375,
2023/07/26 09:49:58.000,-33.3525390625,
2023/07/26 09:50:08.000,-33.310546875,
2023/07/26 09:50:10.000,-33.322265625,
2023/07/26 09:50:14.000,-33.2978515625,
2023/07/26 09:50:28.000,-33.35546875,
2023/07/26 09:50:36.000,-33.359375,
2023/07/26 09:50:38.000,-33.384765625,
2023/07/26 09:50:40.000,-33.4111328125,
2023/07/26 09:50:44.000,-33.44140625,
2023/07/26 09:50:46.000,-33.45703125,
2023/07/26 09:50:48.000,-33.4736328125,
2023/07/26 09:50:50.000,-33.490234375,
2023/07/26 09:51:08.000,-33.6875,
2023/07/26 09:51:10.000,-33.69921875,
2023/07/26 09:51:14.000,-33.7255859375,
2023/07/26 09:51:16.000,-33.720703125,
2023/07/26 09:51:35.000,-33.84375,
2023/07/26 09:51:55.000,-33.8603515625,
2023/07/26 09:52:04.000,-33.8525390625,
2023/07/26 09:52:34.000,-33.7724609375,
2023/07/26 09:52:36.000,-33.7822265625,
2023/07/26 09:52:38.000,-33.763671875,
2023/07/26 09:52:40.000,-33.7548828125,
2023/07/26 09:52:54.000,-33.6455078125,
2023/07/26 09:52:56.000,-33.626953125,
2023/07/26 09:52:58.000,-33.6201171875,
2023/07/26 09:53:00.000,-33.599609375,
2023/07/26 09:53:04.000,-33.5908203125,
2023/07/26 09:53:06.000,-33.5693359375,
2023/07/26 09:53:09.000,-33.5771484375,
2023/07/26 09:53:11.000,-33.548828125,
2023/07/26 09:53:15.000,-33.5263671875,
2023/07/26 09:53:18.000,-33.521484375,
2023/07/26 09:53:20.000,-33.4951171875,
2023/07/26 09:53:24.000,-33.490234375,
2023/07/26 09:53:26.000,-33.5068359375,
2023/07/26 09:53:40.000,-33.4326171875,
2023/07/26 09:53:43.000,-33.431640625,
2023/07/26 09:53:54.000,-33.427734375,
2023/07/26 09:53:56.000,-33.41015625,
2023/07/26 09:53:58.000,-33.4248046875,
2023/07/26 09:54:00.000,-33.43359375,
2023/07/26 09:54:28.000,-33.51171875,
2023/07/26 09:54:30.000,-33.53125,
2023/07/26 09:54:34.000,-33.5595703125,
2023/07/26 09:54:36.000,-33.5771484375,
2023/07/26 09:54:39.000,-33.5859375,
2023/07/26 09:54:41.000,-33.599609375,
2023/07/26 09:54:50.000,-33.650390625,
2023/07/26 09:54:54.000,-33.7060546875,
2023/07/26 09:54:56.000,-33.724609375,
2023/07/26 09:54:59.000,-33.7529296875,
2023/07/26 09:55:01.000,-33.7431640625,
2023/07/26 09:55:05.000,-33.791015625,
2023/07/26 09:55:10.000,-33.84375,
2023/07/26 09:55:34.000,-33.9580078125,
2023/07/26 09:55:57.000,-34.0078125,
2023/07/26 09:56:06.000,-34.0009765625,
2023/07/26 09:56:18.000,-33.986328125,
2023/07/26 09:56:20.000,-33.962890625,
2023/07/26 09:56:52.000,-33.8037109375,
2023/07/26 09:57:28.000,-33.513671875,
2023/07/26 09:57:30.000,-33.4970703125,
2023/07/26 09:57:34.000,-33.439453125,
2023/07/26 09:57:37.000,-33.4326171875,
2023/07/26 09:57:39.000,-33.40234375,
2023/07/26 09:57:41.000,-33.3916015625,
2023/07/26 09:57:50.000,-33.326171875,
2023/07/26 09:57:54.000,-33.3154296875,
2023/07/26 09:57:56.000,-33.279296875,
2023/07/26 09:58:16.000,-33.2470703125,
2023/07/26 09:58:18.000,-33.2373046875,
2023/07/26 09:58:20.000,-33.2197265625,
2023/07/26 09:58:24.000,-33.2275390625,
2023/07/26 09:58:26.000,-33.234375,
2023/07/26 09:58:28.000,-33.23828125,
2023/07/26 09:58:30.000,-33.2294921875,
2023/07/26 09:58:50.000,-33.3310546875,
2023/07/26 09:59:16.000,-33.5263671875,
2023/07/26 09:59:18.000,-33.611328125,
2023/07/26 09:59:20.000,-33.5986328125,
2023/07/26 09:59:22.000,-33.6318359375,
2023/07/26 09:59:30.000,-33.71484375,
2023/07/26 09:59:35.000,-33.7333984375,
2023/07/26 10:00:20.000,-33.865234375,
2023/07/26 10:00:22.000,-33.8740234375,
2023/07/26 10:00:30.000,-33.8701171875,
2023/07/26 10:00:32.000,-33.8525390625,
2023/07/26 10:00:36.000,-33.8466796875,
2023/07/26 10:00:38.000,-33.8271484375,
2023/07/26 10:00:40.000,-33.8173828125,
2023/07/26 10:00:44.000,-33.78125,
2023/07/26 10:01:12.000,-33.5849609375,
2023/07/26 10:01:22.000,-33.5322265625,
2023/07/26 10:01:25.000,-33.5029296875,
2023/07/26 10:01:28.000,-33.4765625,
2023/07/26 10:01:30.000,-33.453125,
2023/07/26 10:01:42.000,-33.408203125,
2023/07/26 10:02:10.000,-33.3076171875,
2023/07/26 10:02:12.000,-33.302734375,
2023/07/26 10:02:24.000,-33.3017578125,
2023/07/26 10:02:30.000,-33.326171875,
2023/07/26 10:02:38.000,-33.3369140625,
2023/07/26 10:02:41.000,-33.3642578125,
2023/07/26 10:02:45.000,-33.396484375,
2023/07/26 10:02:48.000,-33.4208984375,
2023/07/26 10:02:50.000,-33.419921875,
2023/07/26 10:02:52.000,-33.4326171875,
2023/07/26 10:03:01.000,-33.5107421875,
2023/07/26 10:03:02.000,-33.501953125,
2023/07/26 10:03:06.000,-33.5537109375,
2023/07/26 10:03:08.000,-33.5908203125,
2023/07/26 10:03:10.000,-33.591796875,
2023/07/26 10:03:22.000,-33.708984375,
2023/07/26 10:03:50.000,-34.017578125,
2023/07/26 10:03:52.000,-34.04296875,
2023/07/26 10:04:00.000,-34.0830078125,
2023/07/26 10:04:02.000,-34.103515625,
2023/07/26 10:04:06.000,-34.1474609375,
2023/07/26 10:04:08.000,-34.126953125,
2023/07/26 10:04:10.000,-34.1494140625,
2023/07/26 10:04:28.000,-34.1630859375,
2023/07/26 10:04:30.000,-34.1611328125,
2023/07/26 10:04:32.000,-34.15234375,
2023/07/26 10:04:37.000,-34.1533203125,
2023/07/26 10:04:56.000,-34.11328125,
2023/07/26 10:05:00.000,-34.08203125,
2023/07/26 10:05:02.000,-34.0556640625,
2023/07/26 10:05:06.000,-34.0185546875,
2023/07/26 10:05:12.000,-33.9951171875,
2023/07/26 10:05:16.000,-33.9853515625,
2023/07/26 10:05:18.000,-33.9345703125,
2023/07/26 10:05:26.000,-33.9111328125,
2023/07/26 10:05:28.000,-33.857421875,
2023/07/26 10:05:30.000,-33.8203125,
2023/07/26 10:05:32.000,-33.8173828125,
2023/07/26 10:05:41.000,-33.78125,
2023/07/26 10:05:42.000,-33.7275390625,
2023/07/26 10:05:46.000,-33.6923828125,
2023/07/26 10:06:06.000,-33.5576171875,
2023/07/26 10:06:08.000,-33.4951171875,
2023/07/26 10:06:10.000,-33.474609375,
2023/07/26 10:06:12.000,-33.45703125,
2023/07/26 10:06:40.000,-33.302734375,
2023/07/26 10:06:42.000,-33.28515625,
2023/07/26 10:06:46.000,-33.255859375,
2023/07/26 10:06:50.000,-33.2568359375,
2023/07/26 10:06:52.000,-33.2392578125,
2023/07/26 10:07:00.000,-33.2548828125,
2023/07/26 10:07:02.000,-33.2509765625,
2023/07/26 10:07:08.000,-33.2373046875,
2023/07/26 10:07:30.000,-33.3525390625,
2023/07/26 10:07:42.000,-33.4521484375,
2023/07/26 10:07:46.000,-33.5078125,
2023/07/26 10:08:00.000,-33.6728515625,
2023/07/26 10:08:12.000,-33.8173828125,
2023/07/26 10:08:16.000,-33.857421875,
2023/07/26 10:08:18.000,-33.87109375,
2023/07/26 10:08:20.000,-33.8779296875,
2023/07/26 10:08:32.000,-33.9716796875,
2023/07/26 10:08:56.000,-34.021484375,
2023/07/26 10:09:10.000,-34.0380859375,
2023/07/26 10:09:12.000,-34.01953125,
2023/07/26 10:09:16.000,-34.03125,
2023/07/26 10:09:30.000,-33.986328125,
2023/07/26 10:09:32.000,-33.9755859375,
2023/07/26 10:09:36.000,-33.962890625,
