Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_2/Channel_5.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_2/Channel_5.,
2023/06/28 11:51:01.000,-33.2861328125,
2023/06/28 11:51:03.000,-33.296875,
2023/06/28 11:51:09.000,-33.2939453125,
2023/06/28 11:51:11.000,-33.296875,
2023/06/28 11:51:13.000,-33.302734375,
2023/06/28 11:51:17.000,-33.3154296875,
2023/06/28 11:51:19.000,-33.3232421875,
2023/06/28 11:51:27.000,-33.318359375,
2023/06/28 11:51:29.000,-33.3173828125,
2023/06/28 11:51:37.000,-33.302734375,
2023/06/28 11:51:43.000,-33.2939453125,
2023/06/28 11:51:52.000,-33.28125,
2023/06/28 11:51:53.000,-33.271484375,
2023/06/28 11:52:19.000,-33.181640625,
2023/06/28 11:52:21.000,-33.1572265625,
2023/06/28 11:52:23.000,-33.1484375,
2023/06/28 11:52:27.000,-33.146484375,
2023/06/28 11:52:29.000,-33.1416015625,
2023/06/28 11:52:39.000,-33.1171875,
2023/06/28 11:52:53.000,-33.078125,
2023/06/28 11:52:56.000,-33.0810546875,
2023/06/28 11:53:01.000,-33.0849609375,
2023/06/28 11:53:03.000,-33.080078125,
2023/06/28 11:53:06.000,-33.0849609375,
2023/06/28 11:53:11.000,-33.0888671875,
2023/06/28 11:53:17.000,-33.1015625,
2023/06/28 11:53:19.000,-33.1025390625,
2023/06/28 11:53:21.000,-33.107421875,
2023/06/28 11:53:23.000,-33.111328125,
2023/06/28 11:53:40.000,-33.154296875,
2023/06/28 11:54:17.000,-33.2392578125,
2023/06/28 11:54:31.000,-33.2744140625,
2023/06/28 11:54:39.000,-33.2666015625,
2023/06/28 11:54:41.000,-33.265625,
2023/06/28 11:54:43.000,-33.2626953125,
2023/06/28 11:54:53.000,-33.2412109375,
2023/06/28 11:54:57.000,-33.2314453125,
2023/06/28 11:54:59.000,-33.234375,
2023/06/28 11:55:01.000,-33.22265625,
2023/06/28 11:55:07.000,-33.2138671875,
2023/06/28 11:55:41.000,-33.146484375,
2023/06/28 11:55:52.000,-33.1455078125,
2023/06/28 11:55:53.000,-33.1484375,
2023/06/28 11:55:56.000,-33.1494140625,
2023/06/28 11:56:01.000,-33.150390625,
2023/06/28 11:56:03.000,-33.1494140625,
2023/06/28 11:56:06.000,-33.1533203125,
2023/06/28 11:56:17.000,-33.1669921875,
2023/06/28 11:56:19.000,-33.1787109375,
2023/06/28 11:56:21.000,-33.181640625,
2023/06/28 11:56:23.000,-33.1904296875,
2023/06/28 11:56:31.000,-33.2109375,
2023/06/28 11:56:39.000,-33.2236328125,
2023/06/28 11:56:43.000,-33.2314453125,
2023/06/28 11:56:50.000,-33.236328125,
2023/06/28 11:57:03.000,-33.2666015625,
2023/06/28 11:57:09.000,-33.2705078125,
2023/06/28 11:57:23.000,-33.2734375,
2023/06/28 11:57:30.000,-33.2744140625,
2023/06/28 11:57:43.000,-33.2333984375,
2023/06/28 11:57:47.000,-33.20703125,
2023/06/28 11:57:52.000,-33.2001953125,
2023/06/28 11:58:00.000,-33.1767578125,
2023/06/28 11:58:13.000,-33.1396484375,
2023/06/28 11:58:17.000,-33.1279296875,
2023/06/28 11:58:19.000,-33.1357421875,
2023/06/28 12:00:01.000,-33.2763671875,
2023/06/28 12:00:03.000,-33.2783203125,
2023/06/28 12:00:17.000,-33.283203125,
2023/06/28 12:00:19.000,-33.2861328125,
2023/06/28 12:00:21.000,-33.2919921875,
2023/06/28 12:00:29.000,-33.283203125,
2023/06/28 12:00:31.000,-33.267578125,
2023/06/28 12:00:33.000,-33.2646484375,
2023/06/28 12:00:37.000,-33.244140625,
2023/06/28 12:00:39.000,-33.2421875,
2023/06/28 12:00:59.000,-33.171875,
2023/06/28 12:01:01.000,-33.1552734375,
2023/06/28 12:01:03.000,-33.1591796875,
2023/06/28 12:01:06.000,-33.1416015625,
2023/06/28 12:01:09.000,-33.138671875,
2023/06/28 12:01:12.000,-33.126953125,
2023/06/28 12:01:14.000,-33.123046875,
2023/06/28 12:01:28.000,-33.09375,
2023/06/28 12:01:43.000,-33.0849609375,
2023/06/28 12:01:49.000,-33.072265625,
2023/06/28 12:02:11.000,-33.1201171875,
2023/06/28 12:02:13.000,-33.123046875,
2023/06/28 12:02:25.000,-33.158203125,
2023/06/28 12:02:41.000,-33.2109375,
2023/06/28 12:02:43.000,-33.2197265625,
2023/06/28 12:02:45.000,-33.2236328125,
2023/06/28 12:02:51.000,-33.2421875,
2023/06/28 12:02:53.000,-33.26171875,
2023/06/28 12:02:59.000,-33.2626953125,
2023/06/28 12:03:17.000,-33.28515625,
2023/06/28 12:03:49.000,-33.23828125,
2023/06/28 12:03:59.000,-33.201171875,
2023/06/28 12:04:05.000,-33.17578125,
2023/06/28 12:04:14.000,-33.146484375,
2023/06/28 12:04:15.000,-33.140625,
2023/06/28 12:04:19.000,-33.123046875,
2023/06/28 12:04:21.000,-33.1201171875,
2023/06/28 12:04:23.000,-33.11328125,
2023/06/28 12:04:43.000,-33.0703125,
2023/06/28 12:04:46.000,-33.0751953125,
2023/06/28 12:04:49.000,-33.083984375,
2023/06/28 12:04:52.000,-33.0908203125,
2023/06/28 12:04:54.000,-33.09375,
2023/06/28 12:04:58.000,-33.1083984375,
2023/06/28 12:05:11.000,-33.134765625,
2023/06/28 12:05:13.000,-33.1396484375,
2023/06/28 12:05:25.000,-33.1640625,
2023/06/28 12:05:31.000,-33.1904296875,
2023/06/28 12:05:34.000,-33.19140625,
2023/06/28 12:05:41.000,-33.2158203125,
2023/06/28 12:05:43.000,-33.2177734375,
2023/06/28 12:05:47.000,-33.2236328125,
2023/06/28 12:05:55.000,-33.2490234375,
2023/06/28 12:06:09.000,-33.28515625,
2023/06/28 12:06:15.000,-33.294921875,
2023/06/28 12:06:19.000,-33.2939453125,
2023/06/28 12:06:23.000,-33.2978515625,
2023/06/28 12:06:25.000,-33.3017578125,
2023/06/28 12:06:49.000,-33.2802734375,
2023/06/28 12:06:51.000,-33.251953125,
2023/06/28 12:06:59.000,-33.212890625,
2023/06/28 12:07:01.000,-33.2138671875,
2023/06/28 12:07:03.000,-33.2001953125,
2023/06/28 12:07:35.000,-33.072265625,
2023/06/28 12:07:45.000,-33.0576171875,
2023/06/28 12:07:59.000,-33.072265625,
2023/06/28 12:08:15.000,-33.1064453125,
2023/06/28 12:08:19.000,-33.1025390625,
2023/06/28 12:08:22.000,-33.125,
2023/06/28 12:08:24.000,-33.1259765625,
2023/06/28 12:09:05.000,-33.2734375,
2023/06/28 12:09:25.000,-33.31640625,
2023/06/28 12:09:45.000,-33.28125,
2023/06/28 12:09:49.000,-33.2783203125,
2023/06/28 12:09:52.000,-33.267578125,
2023/06/28 12:09:54.000,-33.2568359375,
2023/06/28 12:10:09.000,-33.1767578125,
2023/06/28 12:10:11.000,-33.1728515625,
2023/06/28 12:10:13.000,-33.1640625,
2023/06/28 12:10:22.000,-33.1259765625,
2023/06/28 12:10:24.000,-33.1162109375,
